,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
1081,1.31708e+18,RT @anthonyvclark20: I wish we hated the system that led to Trump as much as we hate Trump......,https://twitter.com/nklf0621/status/1317080180859469824,16/10/2020 12:29,1602850000000.0,1.10549e+18,Nic,nklf0621,,,,,,1.31679e+18,,-69,RT I wish hated system led Trump much hate Trump,"{'neg': 0.476, 'neu': 0.361, 'pos': 0.163, 'compound': -0.7351}",-0.7351,0.361,0.163,0.476,Trump
1085,1.31708e+18,SHE BROUGHT a hatchet Trump brought a chain saw. Shredded her #fakenews lies.,https://twitter.com/BarryHart7/status/1317080183925506050,16/10/2020 12:29,1602850000000.0,860110616.0,Barry Hart,BarryHart7,Clearwater,,,,,,,-25,SHE BROUGHT hatchet Trump brought chain saw Shredded fakenews lies,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,0.763,0.0,0.237,Trump
1086,1.31708e+18,"RT @FoxNews: Audience member nodding along with Trump during NBC town hall goes viral

https://t.co/Dd0iWz1C0c",https://twitter.com/godlymom5/status/1317080184269529089,16/10/2020 12:29,1602850000000.0,82967214.0,Erin Binder,godlymom5,"Largo, FL",,,,,1.31708e+18,,-17,RT Audience member nodding along Trump NBC town hall goes viralhttpstco Dd0i Wz1C0c,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1087,1.31708e+18,"@ProjectLincoln Right! a vote for Biden is actually a vote for her.. as in his ""VP"" running mate.

#AllLivesMatter #Trump2020",https://twitter.com/wpeters3921/status/1317080184235884545,16/10/2020 12:29,1602850000000.0,7.50856e+17,Willard Peterson,wpeters3921,,,,,,,1.31707e+18,68,Right vote Biden actually vote VP running mate All Lives Matter Trump2020,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0258}",0.0258,0.909,0.091,0.0,Trump
1088,1.31708e+18,RT @ChuckCallesto: BREAKING REPORT: Feds investigating if alleged Hunter Biden emails CONNECTED TO FOREIGN INTELLIGENCE operation...,https://twitter.com/TroyKessler20/status/1317080184147890177,16/10/2020 12:29,1602850000000.0,1.23105e+18,Troy Kessler,TroyKessler20,,,,,,1.31695e+18,,-1,RT BREAKING REPORT Feds investigating alleged Hunter Biden emails CONNECTED TO FOREIGN INTELLIGENCE operation,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.5904}",0.5904,0.772,0.228,0.0,Trump
1089,1.31708e+18,RT @MaryLTrump: Actually . . .,https://twitter.com/ninjakitty009/status/1317080184315613188,16/10/2020 12:29,1602850000000.0,21162560.0,LL Cool G,ninjakitty009,,,,,,1.3169e+18,,-54,RT Actually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1090,1.31708e+18,RT @ACTBrigitte: Retweet if President Trump won that debate.,https://twitter.com/UKExpat4MAGA/status/1317080184349167617,16/10/2020 12:29,1602850000000.0,1.02032e+18,UKExpat4Trump,UKExpat4MAGA,"Cincinnati, OH",,,,,1.31691e+18,,-15,RT Retweet President Trump debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1096,1.31708e+18,@greggutfeld Poor little baby Trump got asked questions waaaaaaah,https://twitter.com/JDincauze/status/1317080184823140353,16/10/2020 12:29,1602850000000.0,186351244.0,J Dinkhouse,JDincauze,"Manhattan, NY",,,,,,1.3169e+18,-41,Poor little baby Trump got asked questions waaaaaaah,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.693,0.0,0.307,Trump
1103,1.31708e+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/mucketymucks/status/1317080188119900164,16/10/2020 12:29,1602850000000.0,386513005.0,Angela,mucketymucks,Philadelphia,,,,,1.31708e+18,,-28,RT Network You Tube views 9pm Biden 507445 ABC Trump 153660 NBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1105,1.31708e+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/zonedfortruth/status/1317080188279263232,16/10/2020 12:29,1602850000000.0,1.21974e+18,joni,zonedfortruth,,,,,,1.31708e+18,,-28,RT Network You Tube views 9pm Biden 507445 ABC Trump 153660 NBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1106,1.31708e+18,RT @TheBabylonBee: President Trump Declares The Babylon Bee His Most-Trusted News Source https://t.co/oObdxaH3w6,https://twitter.com/rcrisanto1/status/1317080188413382660,16/10/2020 12:29,1602850000000.0,3196355311.0,rcrisanto,rcrisanto1,"Los Angeles, CA",,,,,1.31707e+18,,-6,RT President Trump Declares The Babylon Bee His Most Trusted News Source httpstcoo ObdxaH3w6,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5256}",0.5256,0.793,0.207,0.0,Trump
1107,1.31708e+18,@PalmerReport https://t.co/Po8c22Bs7n,https://twitter.com/MrBNisIndian/status/1317080188392509440,16/10/2020 12:29,1602850000000.0,1.30565e+18,Balan,MrBNisIndian,,,,,,,1.31694e+18,-11,httpstco Po8c22 Bs7n,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1108,1.31708e+18,Trump Didn't Call Neo-Nazis 'Fine People.' Here's Proof.  https://t.co/y7luPIwAcP,https://twitter.com/nominaltomcat/status/1317080188468056065,16/10/2020 12:29,1602850000000.0,475743807.0,Thomas Loscar,nominaltomcat,,,,,,,,59,Trump Didnt Call Neo Nazis Fine People Heres Proof httpstcoy7luP Iw AcP,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.2023,0.859,0.141,0.0,Trump
1110,1.31708e+18,"RT @ACampaNajjar: Trump is WRONG on this. @DarrellIssa, still going to excuse this? https://t.co/iKnWzxr1Da",https://twitter.com/ladybugg829Rcla/status/1317080188644151296,16/10/2020 12:29,1602850000000.0,2912860323.0,Rebecca Cunningham,ladybugg829Rcla,,,,,,1.31695e+18,,-27,RT Trump WRONG still going excuse httpstcoi Kn Wzxr1 Da,"{'neg': 0.292, 'neu': 0.609, 'pos': 0.099, 'compound': -0.5473}",-0.5473,0.609,0.099,0.292,Trump
1111,1.31708e+18,RT @UrbanAchievr: Crazy Uncle Trump thinks the Babylon Bee is real https://t.co/YBwLQDz18k,https://twitter.com/drwhovy/status/1317080188757434370,16/10/2020 12:29,1602850000000.0,318825740.0,Gerald W. Kuchera,drwhovy,"Detroit, MI",,,,,1.31705e+18,,-15,RT Crazy Uncle Trump thinks Babylon Bee real httpstcoY BwLQ Dz18k,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}",-0.34,0.806,0.0,0.194,Trump
1112,1.31708e+18,RT @ArseneFlipo: @Alexis_Cossette @MartineCazes @lapierre_eve Alexis sur @SudRadio #Trump https://t.co/JvnLIL4Z8L,https://twitter.com/languillem/status/1317080188782579714,16/10/2020 12:29,1602850000000.0,904349491.0,ludimi Matr 111,languillem,france,,,,,1.31707e+18,,9,RT Alexis sur Trump httpstco JvnLIL4Z8L,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1113,1.31708e+18,"RT @RyanAFournier: The second debate:

President Trump vs. Savannah Guthrie",https://twitter.com/cottonpony/status/1317080188870676481,16/10/2020 12:29,1602850000000.0,26848626.0,Dawn M. Reese,cottonpony,"RT🚫Endorsement, List= Block",,,,,1.3169e+18,,-41,RT The second debate President Trump vs Savannah Guthrie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1115,1.31708e+18,INSANE: Joe Biden Supports Prepubescent Children Being Able to Change Their Gender (VIDEO) via @gatewaypundit https://t.co/REhlyDd4uj,https://twitter.com/TrappedInNorCal/status/1317080188706983937,16/10/2020 12:29,1602850000000.0,1.21394e+18,tweetyrealtor,TrappedInNorCal,,,,,,,,15,INSANE Joe Biden Supports Prepubescent Children Being Able Change Their Gender VIDEO via httpstcoR Ehly Dd4uj,"{'neg': 0.172, 'neu': 0.702, 'pos': 0.125, 'compound': -0.2342}",-0.2342,0.702,0.125,0.172,Trump
1116,1.31708e+18,"RT @Whateva691: To whom does trump owe $421,000,000?",https://twitter.com/hinklepa/status/1317080189113753602,16/10/2020 12:29,1602850000000.0,59151675.0,Patricia Hinkle,hinklepa,"Albany, NY",,,,,1.3167e+18,,-23,RT To trump owe 421000000,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1120,1.31708e+18,"@realDonaldTrump @cspan Rudy is a Russian asset.

Rudy is a Russian asset.

Rudy is a Russian asset.

Trump is Putin's Useful Idiot.",https://twitter.com/TobiasMarkus3/status/1317080192679030784,16/10/2020 12:29,1602850000000.0,1.28962e+18,𝑻. 𝑴𝒂𝒓𝒌𝒖𝒔 (aka) 🇺🇸🌎,TobiasMarkus3,Philadelphia,,,,,,1.31708e+18,-35,Rudy Russian asset Rudy Russian asset Rudy Russian asset Trump Putins Useful Idiot,"{'neg': 0.152, 'neu': 0.369, 'pos': 0.479, 'compound': 0.7269}",0.7269,0.369,0.479,0.152,Trump
1121,1.31708e+18,RT @therecount: Registered Republican town hall participant compliments Trump's smile. https://t.co/phmZFjvtQH,https://twitter.com/takeitslowbro/status/1317080192553259008,16/10/2020 12:29,1602850000000.0,300622686.0,Alex,takeitslowbro,,,,,,1.31691e+18,,-18,RT Registered Republican town hall participant compliments Trumps smile httpstcophmZ FjvtQH,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.6369}",0.6369,0.634,0.366,0.0,Trump
1122,1.31708e+18,"Trump is the symptom, the @GOP is the disease https://t.co/oDNFHQyzwy via @BostonGlobe",https://twitter.com/HoneyB_158/status/1317080192641323008,16/10/2020 12:29,1602850000000.0,7.98591e+17,E_McConville,HoneyB_158,,,,,,,,-19,Trump symptom disease httpstcooDNFH Qyzwy via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1123,1.31708e+18,"RT @RealJamesWoods: President Trump served this nation well, when he fired you after a week on the job.",https://twitter.com/Mandy55551/status/1317080192800600064,16/10/2020 12:29,1602850000000.0,1.04579e+18,Mandy,Mandy55551,,,,,,1.31696e+18,,-16,RT President Trump served nation well fired week job,"{'neg': 0.283, 'neu': 0.551, 'pos': 0.165, 'compound': -0.3612}",-0.3612,0.551,0.165,0.283,Trump
1128,1.31708e+18,"RT @ColoradoDavidSu: Trump is worse than a snake oil salesmen, he is a con. #Con",https://twitter.com/Phyllis37612285/status/1317080193090179073,16/10/2020 12:29,1602850000000.0,1.15089e+18,Phyllis Williams Vandergrift,Phyllis37612285,,,,,,1.31707e+18,,-27,RT Trump worse snake oil salesmen con Con,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.693,0.0,0.307,Trump
1129,1.31708e+18,"Ice Cube helps Trump with Platinum Plan for black Americans, says campaign promptly used his input  https://t.co/5WJs7sCACO",https://twitter.com/BruceHagen/status/1317080193027235842,16/10/2020 12:29,1602850000000.0,64290676.0,brucehagen,BruceHagen,,,,,,,,-7,Ice Cube helps Trump Platinum Plan black Americans says campaign promptly used input httpstco5W Js7sCACO,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}",0.3818,0.843,0.157,0.0,Trump
1130,1.31708e+18,RT @MaryLTrump: Actually . . .,https://twitter.com/HiltTimothy/status/1317080193182408705,16/10/2020 12:29,1602850000000.0,1061248676.0,timbo,HiltTimothy,,,,,,1.3169e+18,,-54,RT Actually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1133,1.31708e+18,@realDonaldTrump Dump trump. No morality at all.,https://twitter.com/HeuvelZandra/status/1317080193203318786,16/10/2020 12:29,1602850000000.0,1.31558e+18,Zandra Heuvel,HeuvelZandra,,,,,,,1.31705e+18,4,Dump trump No morality,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.5859}",-0.5859,0.294,0.0,0.706,Trump
1135,1.31708e+18,"RT @tonyschwartz: Ben Sasse excoriates Trump in a private call, doesn't have the courage to do so publicly. Craven cowardice.",https://twitter.com/AndBocce/status/1317080193304088577,16/10/2020 12:29,1602850000000.0,1615133156.0,Miss I (and Bocce Cat) #Resist,AndBocce,"Wauconda, IL",,,,,1.31688e+18,,-36,RT Ben Sasse excoriates Trump private call doesnt courage publicly Craven cowardice,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.3875}",-0.3875,0.807,0.0,0.193,Trump
1136,1.31708e+18,"@brhodes Meh, Trump knows a hack when he sees one. You people are all the same.",https://twitter.com/Jimbo_Jones_CLE/status/1317080196323766275,16/10/2020 12:29,1602850000000.0,1.29853e+18,Not_Sure,Jimbo_Jones_CLE,"Ohio, USA",,,,,,1.31708e+18,-20,Meh Trump knows hack sees one You people,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.0772}",-0.0772,0.843,0.0,0.157,Trump
1138,1.31708e+18,@realDonaldTrump The Trump campaign 2020. https://t.co/PkF9EhhHVG,https://twitter.com/duanecooper1963/status/1317080196575539201,16/10/2020 12:29,1602850000000.0,7.87852e+17,Duane Cooper,duanecooper1963,United States,,,,,,1.31706e+18,-3,The Trump campaign 2020 httpstco PkF9 EhhHVG,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1140,1.31708e+18,"@IsaacDovere @NMblondewino When trump is gone, Gorky can host a B rated horror movie show.
Kinda creepy, but mostly comical.",https://twitter.com/wt4_ward/status/1317080197280288770,16/10/2020 12:29,1602850000000.0,8.9899e+17,William Thomas Ward,wt4_ward,"Terlinqua, Texas",,,,,,1.31707e+18,-62,When trump gone Gorky host B rated horror movie show Kinda creepy mostly comical,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.764,0.0,0.236,Trump
1143,1.31708e+18,RT @realDonaldTrump: Biden lied Pennsylvania!,https://twitter.com/goldielee1012/status/1317080201436811264,16/10/2020 12:29,1602850000000.0,553415158.0,GoldieLee,goldielee1012,,,,,,1.31706e+18,,-49,RT Biden lied Pennsylvania,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.536,0.0,0.464,Trump
1145,1.31708e+18,@RAZ0RFIST He should be no where near Trump's debate prep.,https://twitter.com/star_savvy/status/1317080199926812672,16/10/2020 12:29,1602850000000.0,1.24867e+18,Politics Savvy Star,star_savvy,,,,,,,,-30,He near Trumps debate prep,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1146,1.31708e+18,"RT @marklutchman: President Trump handled the Town hall questions masterfully.

Who Agrees?",https://twitter.com/Lizzie18877273/status/1317080200925057044,16/10/2020 12:29,1602850000000.0,1.02803e+18,Lizzie,Lizzie18877273,,,,,,1.31691e+18,,-47,RT President Trump handled Town hall questions masterfully Who Agrees,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}",0.2023,0.833,0.167,0.0,Trump
1148,1.31708e+18,"@BStubbles From context I'm assuming Trump

But really I'm trying to work a joke about ""just a lie from Big T to sell you more T"" in there",https://twitter.com/spacewastrel/status/1317080198458781697,16/10/2020 12:29,1602850000000.0,1342586647.0,A Skunk In These Trying Times,spacewastrel,"Ottawa, Ontario",,,,,,1.31708e+18,55,From context Im assuming Trump But really Im trying work joke lie Big T sell T,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",0.296,0.855,0.145,0.0,Trump
1149,1.31708e+18,@funder Biden DOMINATED Trump in the ratings!,https://twitter.com/andypaughrules1/status/1317080199180226563,16/10/2020 12:29,1602850000000.0,9.59205e+17,cubman,andypaughrules1,,,,,,,1.31708e+18,-24,Biden DOMINATED Trump ratings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1154,1.31708e+18,RT @realDonaldTrump: Thank you!,https://twitter.com/Hoosier_Don/status/1317080198886674432,16/10/2020 12:29,1602850000000.0,181167303.0,Ford_Fan 🇺🇸,Hoosier_Don,In the Grandstands ,,,,,1.31704e+18,,-7,RT Thank,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,Trump
1156,1.31708e+18,"RT @JodyWeitzman: @realDonaldTrump The only book you ever read was a collection of Hitler's speeches.

https://t.co/q3myHFPAP5",https://twitter.com/KLE1967/status/1317080200039985153,16/10/2020 12:29,1602850000000.0,20403317.0,TSgt Kevin Edwards (Retired) 🇺🇸,KLE1967,"San Antonio, Texas",,,,,1.31706e+18,,19,RT The book ever read collection Hitlers speecheshttpstcoq3myHFPAP5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1157,1.31708e+18,RT @Dknight10k: Watching Trump speak vs CIA water torture... might be even. At least you can drink some of the water if you're thirsty.,https://twitter.com/StormyVNV/status/1317080201818476545,16/10/2020 12:29,1602850000000.0,799531411.0,Stormy,StormyVNV,Texas,,,,,1.31691e+18,,-58,RT Watching Trump speak vs CIA water torture might even At least drink water youre thirsty,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}",-0.5994,0.794,0.0,0.206,Trump
1158,1.31708e+18,#Trump2020Landslide #TrumpPence2020 #GodWinsALWAYS,https://twitter.com/BittyStone/status/1317080198039425024,16/10/2020 12:29,1602850000000.0,8.08638e+17,OStone🇺🇸,BittyStone,"West Virginia, USA",,,,,,,-25,Trump2020 Landslide Trump Pence2020 God WinsALWAYS,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.2732}",0.2732,0.704,0.296,0.0,Trump
1160,1.31708e+18,"RT @PhilipRucker: Savannah Guthrie grilled Trump like few others have, taking the heat off NBC for its town hall https://t.co/VLW7KNCKKX",https://twitter.com/Kidgoldie/status/1317080204888735749,16/10/2020 12:29,1602850000000.0,50814020.0,Light weight 🌊 GP,Kidgoldie,Out of this world,,,,,1.31708e+18,,-50,RT Savannah Guthrie grilled Trump like others taking heat NBC town hall httpstcoVLW7KNCKKX,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612,0.828,0.172,0.0,Trump
1163,1.31708e+18,"RT @DeanObeidallah: Trump's daily intelligence briefings consist of reading:
Babylon Bee
The Onion
Fox &amp; (White) Friends
Breitbart",https://twitter.com/lexy1204/status/1317080205320736769,16/10/2020 12:29,1602850000000.0,4112819476.0,I Yield My Time,lexy1204,,,,,,1.31707e+18,,-46,RT Trumps daily intelligence briefings consist reading Babylon Bee The Onion Fox amp White Friends Breitbart,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.7351}",0.7351,0.693,0.307,0.0,Trump
1165,1.31708e+18,RT @prayingmedic: Given multiple opportunities Trump continues to denounce Jim Acosta and CNN.,https://twitter.com/BeemMarge/status/1317080203361984512,16/10/2020 12:29,1602850000000.0,7.87345e+17,TRUMPBEEMER!,BeemMarge,Colorado,,,,,1.31699e+18,,-34,RT Given multiple opportunities Trump continues denounce Jim Acosta CNN,"{'neg': 0.185, 'neu': 0.615, 'pos': 0.2, 'compound': 0.0516}",0.0516,0.615,0.2,0.185,Trump
1166,1.31708e+18,Woman who nodded behind Trump at town hall ran as Trump-loving candidate in 2018 https://t.co/5Eapc0ad3G,https://twitter.com/thomaskaine5/status/1317080203890479105,16/10/2020 12:29,1602850000000.0,8.60655e+17,Thomas Kaine,thomaskaine5,"Las Vegas, NV",,,,,,,-16,Woman nodded behind Trump town hall ran Trumploving candidate 2018 httpstco5 Eapc0ad3G,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1167,1.31708e+18,@ThePubliusUSA Trump would have Tory and would have fled to Canada or Europe like most of them.,https://twitter.com/LarryScrange/status/1317080204821528576,16/10/2020 12:29,1602850000000.0,1.29693e+18,Larry Scrange,LarryScrange,,,,,,,1.31708e+18,-42,Trump would Tory would fled Canada Europe like,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,0.737,0.263,0.0,Trump
1168,1.31708e+18,RT @ChuckCallesto: BREAKING REPORT: Feds investigating if alleged Hunter Biden emails CONNECTED TO FOREIGN INTELLIGENCE operation...,https://twitter.com/mickers_au/status/1317080204192354306,16/10/2020 12:29,1602850000000.0,49869062.0,Michael M 🇦🇺,mickers_au,Brisbane,,,,,1.31695e+18,,-1,RT BREAKING REPORT Feds investigating alleged Hunter Biden emails CONNECTED TO FOREIGN INTELLIGENCE operation,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.5904}",0.5904,0.772,0.228,0.0,Trump
1171,1.31708e+18,RT @MaryLTrump: Actually . . .,https://twitter.com/Dalocoengineer/status/1317080205312335873,16/10/2020 12:29,1602850000000.0,9.84617e+17,Fishing for Equality!!! ✊🏾🎣🐟,Dalocoengineer,"Michigan, USA",,,,,1.3169e+18,,-54,RT Actually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1173,1.31708e+18,"RT @JenniferLinn17: trump on NBC: 153,660 viewers 
Biden on ABC:  507,445 viewers",https://twitter.com/sledbetty/status/1317080205987491842,16/10/2020 12:29,1602850000000.0,36292334.0,Sled betty 🗳,sledbetty,PNW,,,,,1.31698e+18,,-53,RT trump NBC 153660 viewers Biden ABC 507445 viewers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
1175,1.31708e+18,RT @prayingmedic: Given multiple opportunities Trump continues to denounce Jim Acosta and CNN.,https://twitter.com/gator95377777/status/1317080205983449088,16/10/2020 12:29,1602850000000.0,9.94214e+17,gator,gator95377777,,,,,,1.31699e+18,,-34,RT Given multiple opportunities Trump continues denounce Jim Acosta CNN,"{'neg': 0.185, 'neu': 0.615, 'pos': 0.2, 'compound': 0.0516}",0.0516,0.615,0.2,0.185,Trump
1177,1.31708e+18,RT @RealBrysonGray: THIS IS THE TRUMP I LOVE. WRECKED HER.,https://twitter.com/ZH2004x/status/1317080208990785537,16/10/2020 12:29,1602850000000.0,1.2641e+18,ZH2004,ZH2004x,,,,,,1.31691e+18,,-3,RT THIS IS THE TRUMP I LOVE WRECKED HER,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,0.625,0.375,0.0,Trump
